index,limit,speaker,original,translation
208,44,0,"Wait, what? You look like you're\nreally mad.",
209,37,0,Old man Gennai's got a scary\nsmile...,
210,21,0,Really now? Oh ho ho.,
211,57,0,It's been a while since I've taken\na picture. Oh ho ho...,
212,45,0,"You don't have any lingering\nregrets, do you?",
213,12,0,We're ready.,
214,26,0,Give us a bit more time...,
215,37,0,"All right. Bring everyone here,\nthen.",
216,56,0,"When you're done saying your\nfarewells, come talk to me.",
217,12,0,"Hey, Yamato!",
218,20,0,"Oh hey, it's Taichi!",
219,51,0,This place is always packed.\nWhat's going on today?,
220,66,0,"Oh, there's a band coming from\noverseas. They're having a\nconcert.",
221,35,0,"Wait, so you're going to a\nconcert?",
222,76,0,"Yeah, I've been a fan for a while.\nI'm thinking of picking up the\nbass, too.",
223,31,0,Really? Do you have a band yet?,
224,32,0,"No, I'm still working on that...",
225,55,0,Yeah... you're pretty bad at\ndealing with other people.,
226,29,0,"Taichi, are you insulting me?",
227,90,0,"You know, we never managed to\nsettle the score for real when we\nwere in the Digital World!",
228,26,0,"Okay, wanna go? With what?",
229,25,0,Soccer? Cooking? Karaoke?,
230,55,0,There's probably more important\nstuff than just that...,
231,54,0,"You really don't get it, do you?\nNah, forget about it.",
232,53,0,Hey! Why are you talking to\nyourself all of a sudden?,
233,45,0,"Oh, quiet down. I gotta go, so see\nyou later.",
234,30,0,Yeah! Have fun at the concert!,
235,48,0,I have no idea what Yamato was\ngoing on about...,
236,7,0,Taichi!,
237,21,0,"Hey, Sora! What's up?",
238,44,0,Taking care of some errands. What\nabout you?,
239,45,0,Forget me! Are you seriously\nquitting soccer?,
240,63,0,"Sorry, I thought I might try out\nsome other stuff, like tennis.",
241,58,0,Tennis? That doesn't suit you at\nall! Come back to soccer!,
242,95,0,It's fine! I'm trying to change my\nimage. Like maybe taking off the\nhat and trying on skirts...,
243,66,0,Think maybe it'd be better if I\ndidn't? Would that suit me better?,
244,74,0,"Does it really matter? This way,\nthat way, they're both fine,\naren't they?",
245,80,0,"Ugh, it was stupid to think you'd\nhave anything useful to say... I'm\ngoing home.",
246,63,0,"Hey, Sora! Why'd you get angry all\nof a sudden? I don't get it!",
247,15,0,"Hey, Koushirou!",
248,14,0,"Hello, Taichi!",
249,58,0,You haven't been coming over\nlately. Did something happen?,
250,68,0,I've been looking into some things\nrelated to the Vamdemon incident.,
251,75,0,Seems like it's had an effect on\nboth the Digital World and the\nreal world.,
252,23,0,So you can't come over?,
253,76,0,"Well, I could, but... I've been\nstuck to my computer more than I\nwas before.",
254,45,0,"You're looking into the Digital\nWorld, right?",
255,66,0,Yes. The battle with Apocalymon\nhad a great impact on the world...,
256,64,0,People all over the world have\nbegun to look into that incident.,
257,30,0,"And you're one of them, right?",
258,57,0,"Yes, although of course I've kept\nour adventure a secret.",
259,80,0,"Right now, I'm enjoying myself\nexchanging emails with people all\nover the world.",
260,46,0,"Huh! I didn't think you'd say\nthat, Koushirou!",
261,28,0,Please don't make fun of me!,
262,102,0,"I mean, when we were at camp, you\nhad this really bad expression on\nyour face whenever we went to bed.",
263,24,0,"Yes, you might be right.",
264,6,0,Right?,
265,56,0,I think I simply felt a sense of\ndistance from everyone.,
266,21,0,So that's all it was.,
267,32,0,Ah! I've received another email!,
268,76,0,"Well, if something happens in the\nDigital World, tell me as soon as\nyou can.",
269,10,0,Of course!,
270,5,0,Mimi!,
271,7,0,Taichi!,
272,51,0,"Wow, someone's carrying a lot. Did\nyou go shopping?",
273,70,0,I bought all the clothes that I've\nwanted since we got back! And\nmore!,
274,48,0,"I know, but you gotta draw the\nline somewhere...",
275,28,0,I haven't hit that line yet!,
276,55,0,"Well, today's clothes are lookin'\ngood today, princess!",
277,30,0,"Hey, don't call me ""princess""!",
278,39,0,"...Hey, you seem to be doing just\nfine.",
279,79,0,"You know... we had a lot of fun,\nbut a lot of really sad things\nhappened too...",
280,100,0,I kept getting upset because of \nall the bad things that happened \nto the Digimon who fought for us.,
281,7,0,Yeah...,
282,45,0,"I guess I'm becoming more like an\nadult, huh?",
283,72,0,"I remember you were always saying\nstuff along the lines of ""I'm\nhungry!""",
284,20,0,"Hey, don't say that!",
285,52,0,"Papa and Mama are calling me! See\nyou later, Taichi!",
286,20,0,"Yeah, see you later!",
287,7,0,Taichi!,
288,34,0,Jou! Coming back from cram school?,
289,84,0,"Man, my grades have been going\ndown ever since we got back from\nthe Digital World...",
290,62,0,Dad scolded me to death and Mom\nstarted crying. It's been bad.,
291,68,0,"That's the life of a student who\nlives his life by exams, I\nguess...",
292,30,0,"Well, it hasn't been that bad.",
293,5,0,Huh?!,
294,100,0,Maybe I've built some tolerance in \nthe Digital World. I don't faint \nat the sight of blood anymore.,
295,53,0,"At least, not unless I were losing\nblood from anemia.",
296,59,0,"Hey, you're making progress!\nYou'll be a great doctor, Jou.",
297,70,0,We've all changed a lot ever since\nwe got back from the Digital\nWorld!,
298,46,0,"I thought I hadn't, so I was\nreally surprised.",
299,52,0,"Hey, whaddya mean by that? Of\ncourse you're changed.",
300,26,0,You think so? In what way?,
301,48,0,You're a lot more reliable than\nyou were before!,
302,11,0,"Yeah, yeah!",
303,56,0,Looks like I'll really have to\ntreat you like my senior!,
304,16,0,"Right, Mr. Kido?",
305,34,0,"Hey, Taichi! Don't make fun of me!",
306,13,0,"Sorry, sorry!",
307,75,0,Oops! We've been talking for too\nlong. I don't wanna keep my tutor\nwaiting!,
308,30,0,"Wait, you're *still* studying?",
309,14,0,See you later!,
310,33,0,Jou! Good luck with your studies!,
311,12,0,"Hey, Takeru!",
312,25,0,Taichi! Long time no see!,
313,32,0,Are you visiting Yamato's place?,
314,85,0,"Yeah! Mom's gonna be late at work,\nso I'm gonna be eating dinner with\nYamato and Dad!",
315,39,0,Huh! Do you go to Yamato's place\noften?,
316,15,0,"No, not really!",
317,79,0,"Huh, that's surprising. So\nYamato's okay with not seeing you\nas much anymore...",
318,40,0,"That's not it, Taichi! I'm grown\nup now!",
319,57,0,"Hahaha! So Yamato's not the one\nwho's grown up, it's you!",
320,48,0,I thought I'd be lonely after\nleaving Patamon...,
321,17,0,But I'm okay now!,
322,35,0,So what caused the change of\nheart?,
323,64,0,"Our hearts are connected, even if\nwe're reaaaaaaaally far apart!",
324,43,0,It's the same for me and Yamato\nand my dad!,
325,44,0,"Yeah. That's how I feel about\nAgumon, too...",
326,49,0,Ah! Yamato's gonna be waiting for\nme! I gotta go!,
327,26,0,Yeah! Take care of Yamato!,
328,29,0,"You take care of Hikari, too!",
329,32,0,"What are you looking at, Taichi?",
330,88,0,Our memorial picture! The one we\ntook with everyone! The old man\nsent it to me by email.,
331,18,0,It's been a while.,
332,61,0,It all started when you and I met\na Koromon in Hikarigaoka...,
333,13,0,You're right.,
334,47,0,"Hey, how come you remembered that\nand I forgot?",
335,49,0,So you've finally realized! I'm\nactually psychic!,
336,23,0,Hahaha... Very funny...,
337,69,0,"But honestly, I'm sure the gate to\nthe Digital World will open again.",
338,7,0,Really?,
339,55,0,"Yeah! And until then, I'm going to\nbe training my body!",
340,35,0,Oh! We got an email! Who's it\nfrom?,
341,27,0,H-Hey! Stop it! Don't look!,
342,67,0,"It's from Sora, isn't it? I know\nyou two exchanged email addresses!",
343,45,0,Hikari! Have you been peeking at\nmy computer?,
344,41,0,I have no idea what you're talking\nabout!,
345,31,0,Hey! You just wait right there!,
346,36,0,"Hey, Gabumon. Say goodbye to\nTaichi.",
347,62,0,"Yeah... hey, Taichi, when you get\nback, don't forget about us!",
348,18,0,Of course I won't!,
349,51,0,And I'm sorry for pretending to\ntake off your pelt!,
350,51,0,"Aw... you don't have to apologize\nfor that, Taichi!",
351,77,0,"Really? Then next time, why don't\nyou show me what you look like\nunder there?",
352,12,0,"Hey, Taichi!",
353,12,0,Pffffhahaha!,
354,24,0,"We'll meet again, right?",
355,47,0,"Thanks for all the times you\nhelped us, Taichi!",
356,41,0,"I could say the same! Take care,\nPiyomon!",
357,51,0,Okay! And make sure you're getting\nalong with Sora.,
358,46,0,Haha! You sounded like her mom\nthere just now.,
359,62,0,Although you sound like a kid\nwhenever you go looking for her.,
360,11,0,He's right!,
361,8,0,Ahaha...,
362,33,0,"And take care of Sora's mom, too.",
363,30,0,"Take care o' yourself, Taichi!",
364,18,0,"You too, Tentomon!",
365,66,0,Thanks for teaching us all kinds\nof stuff about the Digital World!,
366,51,0,Whaddya mean by that? All I do is\njust study stuff.,
367,47,0,"If we had a school 'ere, I'd love\nto go to one.",
368,63,0,S-School... That just brought up a\nwhole ton of bad memories...,
369,39,0,Be sure to work hard when you get\nback!,
370,6,0,Aha...,
371,22,0,"You can do it, Taichi!",
372,54,0,"Guess I can't just secretly sneak\ninto your world, eh?",
373,26,0,Huh? Mimi? Where's Palmon?,
374,50,0,"I've been looking for her, but I\ncan't find her...",
375,37,0,What?! Then we gotta go look for\nher!,
376,32,0,"But Taichi, you need to go soon!",
377,18,0,"It's okay, Taichi.",
378,7,0,Mimi...,
379,9,0,Palmon...,
380,7,0,Mimi...,
381,81,0,"Huh! I thought you'd be crying all\nover the place, but you seem to be\ndoing okay.",
382,32,0,Of course! I've gotten stronger.,
383,6,0,Right?,
384,43,0,Yeah... You did a great job\nagainst Piemon!,
385,82,0,"Yeah! Takeru and I have been\ntraining hard, so there was no way\nhe could have won!",
386,59,0,"I'll have to make sure you two\ndon't beat me to it, either!",
387,11,0,"Oh, Taichi!",
388,8,0,Ahahaha!,
389,44,0,Maybe I could go meet Takeru if I\nevolved...,
390,41,0,Are you done saying your goodbyes\nto Jou?,
391,14,0,"Yeah, I guess!",
392,47,0,You don't really seem that worried\nabout Jou...,
393,41,0,"Well, yeah! I don't really have to\nworry!",
394,53,0,Jou's the kind of guy who'll pull\nthings off somehow!,
395,10,0,G-Gomamon!,
396,69,0,Although it's hard to get him to\ndo anything unless you motivate\nhim.,
397,4,0,Hey!,
398,36,0,Haha! You two are like a comedy\nduo.,
399,64,0,We'll meet again someday! So don't\nforget to bring Jou with you!,
400,5,0,Sure!,
401,22,0,"Not you too, Taichi...",
402,23,0,"Take care of Jou, okay?",
403,41,0,"I won't be seeing you anymore, I\nsuppose.",
404,60,0,"Yeah. We didn't get to spend much\ntime together, but thanks.",
405,92,0,"I'm the one who should be thanking\nyou. Thanks for believing me, even\nwhen I was your enemy.",
406,34,0,"Well, Hikari believed in you, too.",
407,51,0,You kept your promise. You said\nyou'd protect me...,
408,54,0,"Yeah. You're a really important\nfriend to us, Tailmon.",
409,18,0,"...Thanks, Taichi.",
410,62,0,"I have a lot of friends now, so I\ndon't need to worry anymore.",
