index,limit,speaker,original,translation
90,6,0,Sorry.,
91,56,0,We are lucky to have guests come\non our day of carnival.,
92,44,0,We're lucky to have ended up on\nthis island!,
93,60,0,"Jou, there's something really\nsuspicious about these people.",
94,33,0,"There's nothing suspicious, miss.",
95,12,0,Gyah! Sorry.,
96,24,0,You've got good hearing.,
97,45,0,Have any other children besides us\ncome here?,
98,34,0,"Other children? Unfortunately, no.",
99,41,0,I see. I wonder where everyone\nelse is...,
100,67,0,"More importantly, want to come\ndance for the Great Bakemon with\nus?",
101,22,0,"No thanks, we'll pass.",
102,47,0,"We've come from Tokyo, and we need\nto get back.",
103,77,0,That seems like a problem. Please\ndo stay in this church as long as\nyou like.,
104,33,0,"No, I mean we *want* to get back!",
105,26,0,Please help yourself here!,
106,45,0,Looks like we're not going to get\nanywhere...,
107,18,0,That's not good...,
108,50,0,"Luckily, we have obtained our\nofferings for today.",
109,37,0,Where's the offering? I can't see\nit.,
110,11,0,We have it.,
111,10,0,Eh? Where?,
112,7,0,Well...,
113,10,0,W-well...?,
114,7,0,...You!,
115,7,0,...You!,
116,7,0,...You!,
117,16,0,Gyaaaaaaaaaaah!!,
118,12,0,Nuuuuuuuuu!!,
119,34,0,We're surrounded! We can't escape!,
120,12,0,Nuuuuuuuuu!!,
121,12,0,Nuuuuuuuuu!!,
122,12,0,Nuuuuuuuuu!!,
123,16,0,Uwaaaaaaaaahhh!!,
124,21,0,"...up! Sora, wake up!",
125,16,0,Nnf...Piyomon...,
126,33,0,"Good, you're up. I was worried...",
127,40,0,Where are we? Where are Jou and\nGomamon?,
128,62,0,I think they're probably in\nanother jail cell in the basement.,
129,78,0,We've got to find a way to get out\nof here and meet up with Jou and\nGomamon...,
130,25,0,"Something wrong, Piyomon?",
131,77,0,I feel a bit of air. I think\nthere's a gap in the wall\nsomewhere around here.,
132,8,0,A gap...,
133,56,0,"The floor, ceiling, and walls all\nlook kind of unstable.",
134,20,0,Let's look around...,
135,69,0,"There's a hole! It's small, but it\nlooks like we can squeeze through.",
136,39,0,Looks like it's a bit too small\nfor me.,
137,79,0,"All right. In that case, you wait\nhere and I'll open the door from\nthe outside!",
138,69,0,"Okay, but be careful! There are\nBakemon guards outside keeping\nwatch.",
139,35,0,Thanks! I'll make it back for\nsure.,
140,38,0,Nunu! The offerings are running\naway!!,
141,21,0,!! They've caught me!,
142,5,0,Sora!,
143,37,0,"Sorry, it looks like they found\nme...",
144,65,0,Stop trying to escape. Sit down\nand be quiet like good offerings!,
145,55,0,Looks like they haven't noticed\nthe hole in the cell...,
146,62,0,I plugged it after you went out!\nThey didn't notice it at all.,
147,18,0,"Good job, Piyomon!",
148,33,0,Heh heh...you're embarrassing me.,
149,31,0,"All right, I'm gonna try again.",
150,22,0,Go for it! Be careful!,
151,27,0,"Yeah, I'll do it this time!",
152,77,0,(They're keeping a close watch.\nDoesn't seem like I can get\nthrough there...),
153,27,0,"Hey, you look kind of pale.",
154,50,0,Can't you see I haven't been\nsleeping well lately?,
155,32,0,You've always looked that white!,
156,12,0,Gyahahahaha!,
157,51,0,(Looks like I can't get through\nwithout Piyomon...),
158,27,0,through without Piyomon...),
159,64,0,I really should have studied at\nhome instead of going to camp...,
160,19,0,You just said that!,
161,39,0,You're making too much noise! Be\nquiet.,
162,75,0,(Jou's safe...but I can't defeat\nthose guards without getting\nPiyomon out.),
163,18,0,Piyomon! I'm here!,
164,24,0,Sora! I've been waiting!,
165,21,0,Sorry I took so long.,
166,49,0,"Thanks, Sora! Let's hurry up and\nget out of here.",
167,41,0,We have to get Jou and Gomamon out\nfirst!,
168,10,0,"Oh, right.",
169,17,0,Let's go get Jou!,
170,36,0,Unu! The offerings are running\naway!,
171,42,0,It won't be so easy to catch us\nthis time!,
172,47,0,"If we go out this way, we'll be\nable to escape.",
173,41,0,We have to get Jou and Gomamon out\nfirst!,
174,58,0,Right...let's find out where the\nBakemon are holding them!,
175,39,0,Sora! We can't abandon Jou and\nGomamon!,
176,54,0,"L-let go of me! If you eat me,\nI'll taste bad! Let go!",
177,48,0,"That's not a problem, what we need\nis your soul!",
178,21,0,M-my soul tastes bad!,
179,54,0,Are you saying someone else has a\nbetter-tasting soul?,
180,26,0,Probably...someone like...,
181,21,0,S-Sora! Help meeeeee!,
182,69,0,"Jou, is this how a leader should\nact? You over there, let go\nof them!",
183,21,0,We'll finish you off!,
184,69,0,Idiots! All you've done is save us\ntime taking you out of the prison!,
185,16,0,"We did it, Sora!",
186,18,0,"Good job, Piyomon!",
187,58,0,You're a hundred years too early\nto make me your offering!,
188,84,0,"My luck is terrible, I didn't\nthink that going to camp would\nmake all this happen...",
189,57,0,"Pull yourself together, Jou!\nYou're the leader right now!",
190,9,0,Y-yeah...,
191,37,0,Let's run for it before they find\nus!,
192,45,0,?! But the prison had guards\nposted in front!,
193,43,0,"Unfortunately for you, we've\ndefeated them!",
194,27,0,Gh...you won't get past us!,
195,39,0,"W-we did it, now let's get out of\nhere!",
196,32,0,It'll be easy from now on! Easy!,
197,32,0,It'll be easy from now on! Easy!,
198,38,0,"We should hurry, before they catch\nus!",
199,20,0,T-there's so many...,
200,20,0,T-there's so many...,
201,38,0,"What do we do, Sora? We're\nsurrounded!",
202,85,0,You've made a big mistake in\nthinking you could escape. Your\nsouls will be delicious!,
203,29,0,Your souls will be delicious!,
204,36,0,We're preparing the salt and\npepper!,
205,36,0,We're preparing the salt and\npepper!,
206,55,0,The best souls are prepared by\nscaring them thoroughly!,
207,8,0,Nuuuuu!!,
208,28,0,They fused into a giant one!,
209,28,0,They fused into a giant one!,
210,11,0,No way...?!,
211,36,0,"It's a ghost, so attacks don't\nwork!",
212,36,0,"It's a ghost, so attacks don't\nwork!",
213,79,0,A ghost...the only thing that'll\nwork is a sutra asking for God's\ndivine grace!,
214,13,0,What?! Jou...,
215,68,0,My grandma from the country gave\nme one so I could do well on\ntests.,
216,11,0,A sutra...?,
217,25,0,Stset no llewod llewod...,
218,27,0,Smelbor pevlos llewod ha...,
219,46,0,Gnis selb taergst niop llufst niop\nderd nuh...,
220,46,0,Gnis selb taergst niop llufst niop\nderd nuh...,
221,12,0,Nuuuuuuuuu!!,
222,36,0,It's actually hurting the\nBakemon...,
223,36,0,It's actually hurting the\nBakemon...,
224,44,0,"Okay, now! Gomamon, Piyomon! It's\nyour turn!",
225,44,0,"Okay, now! Gomamon, Piyomon! It's\nyour turn!",
226,7,0,Got it!,
227,15,0,Leave it to us!,
228,18,0,We did it! We won!,
229,39,0,"I don't know how we did it, but we\nwon!",
230,37,0,Over there! That's Infinity\nMountain!,
231,39,0,Maybe everyone else made it back\nthere!,
232,9,0,Let's go!,
233,5,0,Yeah!,
234,78,0,"(I can't get caught by the guards,\nI have to get Piyomon out of the\nprison...)",
