index,limit,speaker,original,translation
95,34,0,Sora! I'm so glad to see you here!,
96,27,0,"This is really, really fun!",
97,23,0,What's so fun about it?,
98,29,0,Why is Sora acting like this?,
99,37,0,Koushirou! I've been looking for\nyou!,
100,21,0,"I'm happy, I'm happy!",
101,12,0,Koushirou...,
102,28,0,Jou! Pull yourself together!,
103,46,0,This is the best! This is\ndefinitely the best!,
104,33,0,Why's he clapping like a machine?,
105,16,0,Don't do that...,
106,9,0,Yay! Yay!,
107,24,0,Takeru! What's going on?,
108,29,0,Seems like he can't hear you.,
109,41,0,It's like everyone's lost their\nemotions.,
110,68,0,"Their Digimon should be with them,\nbut I haven't seen them at all...",
111,20,0,Welcome to Toy Town!,
112,10,0,He's back!,
113,58,0,"Mimi, Monzaemon's a really strong\nDigimon! We have to run!",
114,6,0,But...,
115,75,0,Time to erase the children's\nemotions and make them into toys\nfor the toys!,
116,33,0,"We've been waiting for you, miss.",
117,98,0,"What's with you!? I don't really\nget what happened, but you took\naway my friends' emotions, right?",
118,32,0,Please relax and enjoy yourself.,
119,8,0,Mimiiii!,
120,7,0,Kyaaah!,
121,29,0,"We're here to save ya, missy!",
122,9,0,Numemon!!,
123,23,0,The Numemon... but why?,
124,17,0,Let's go! Hi-yah!,
125,52,0,Even though they can't do anything\nbut throw poop...,
126,89,0,"Even those dirty and spineless\nNumemon are helping her! I have to\nprotect Mimi, too! I...",
127,19,0,Palmon evolved too!,
128,45,0,Put 'em up! This is for Mimi and\nthe Numemon!,
129,5,0,Mimi!,
130,30,0,"Wow! Palmon, that was amazing!",
131,37,0,You're hugging me too tightly.\nOww...,
132,7,0,Taichi!,
133,30,0,"You're safe and sound, Agumon!",
134,50,0,"We got captured by Monzaemon, and\nhe locked us up.",
135,37,0,Looks like everyone's back to\nnormal.,
136,27,0,"Thank you, Mimi and Palmon!",
137,10,0,I'm sorry.,
138,63,0,Thoughtlessly throwing away toys\nafter getting bored of them...,
139,22,0,I couldn't allow that.,
140,17,0,Ah! A black gear.,
141,36,0,"So it was because of that gear,\nhuh?",
142,69,0,"Palmon, thank you for bringing my\nconceited heart back to its\nsenses.",
143,37,0,Missy! Give me a kiss as your\nthanks!,
144,3,0,No!,
145,32,0,"Still as blunt as ever, I see...",
146,7,0,Hahaha!,
