index,limit,speaker,original,translation
103,42,0,"They must be making a movie, or\nsomething!",
104,13,0,Aaaaaaaaaaah!,
105,11,0,Gyaaaaaaah!,
106,56,0,"Taichi! We have to do something\nabout Mammon, right now!",
107,23,0,"You're right, let's go!",
108,9,0,Let's go!,
109,5,0,Yeah!,
110,13,0,Roooooooooar!,
111,27,0,"All right, Koromon! Evolve!",
112,7,0,Got it!,
113,16,0,"Koromon, evolve!",
114,7,0,Agumon!,
115,10,0,Over here!,
116,37,0,I'm pretty sure I just saw a\nmonster!,
