index,limit,speaker,original,translation
38,79,0,"Humans are really big. I'd like to\nlet you rest in my house, but you\nwon't fit.",
39,63,0,"You sound different now, Piyomon.\nAre you talking like a human?",
40,38,0,Are you the only ones in this\nvillage?,
41,81,0,It's just us. But there's a\nDigimon called Meramon who lives\non Outlook Mountain.,
42,30,0,Meramon... Outlook Mountain...,
43,78,0,"Come to think of it, I saw\nsomething falling towards Outlook\nMountain earlier.",
44,32,0,We saw a black gear a while ago!,
45,36,0,Maybe that black gear's around\nhere.,
46,29,0,Did it fly in this direction?,
47,5,0,Yeah.,
48,44,0,"Either way, my throat is really,\nreally dry.",
49,78,0,"There's a well here! The water\ncomes from Outlook Mountain, so\nit's delicious!",
50,14,0,W-we're saved!,
51,24,0,But the well's dried up.,
52,54,0,"It's empty now, but it had water\nup until yesterday...",
53,25,0,I'm buuuuuurniiiiiiiiing!,
54,15,0,What was that?!,
55,58,0,It's coming from Outlook Mountain!\nLemme use my telescope.,
56,20,0,I'm burning...I'm...,
57,29,0,I'm burning up right nooooow!,
58,50,0,It's Meramon! He's screaming and\nrunning this way!,
59,34,0,This isn't how Meramon usually is!,
60,45,0,"If he gets here, he'll burn down\nthe village!",
61,36,0,"Everyone, let's get out of here\nnow!",
62,21,0,But where do we run?!,
63,61,0,There's a boat in the lake! We\ncould do some hidin' in there.,
64,30,0,"All right, everyone, let's go!",
65,53,0,Wait! It looks like some of the\nPyocomon are missing!,
66,28,0,We have to help them escape!,
67,28,0,"Thanks, Sora! I'll help you!",
68,79,0,"There's still Pyocomon in the\nvillage! Sora, we have to hurry up\nand help them!",
69,18,0,Right! I'm coming!,
70,46,0,We've evacuated the Pyocomon\nvillage. Piyomon?,
71,14,0,Come this way!,
72,29,0,Piyomon! You came to save me!,
73,25,0,"We're friends, aren't we?",
74,56,0,You idiot...\ntrying to help others at the last\nminute...,
75,30,0,Sora! What's wrong? Come back!,
76,13,0,Piyomoooooon!,
77,35,0,Sora? Did you come here to save\nme?,
78,61,0,Of course I did! You're my friend\nand you're important to me!,
79,16,0,"Thank you, Sora!",
80,28,0,"This time, I'll protect you!",
81,28,0,We have to help Piyomon too!,
82,13,0,Magical Fire!,
83,11,0,Baby Flame!,
84,11,0,Petit Fire!,
85,16,0,Keheheheheheh...,
86,64,0,Meramon is absorbing all of the\nattacks! They won't work on him!,
87,15,0,I'm burning up!,
88,8,0,Piyomon!,
89,49,0,Sora... Sora's in danger...\nI can't just give up!,
90,16,0,Piyomon evolved!,
91,45,0,"It's because I promised to protect\nyou, Sora.",
92,10,0,Thank you!,
93,12,0,Uuuughhhhhh!,
94,42,0,We won with the power of\nBirdramon's fire!,
95,24,0,That's...the black gear!,
96,52,0,That black gear was in Meramon's\nbody! That's why...,
97,11,0,Sora! Sora!,
98,27,0,Piyomon! Thank you so much!,
99,51,0,"It was only natural! It's because\nI love you, Sora!",
100,13,0,Why was I...?,
101,31,0,Meramon! You're back to normal!,
102,62,0,A black gear fell from the sky...\nafter that...I don't know...,
103,28,0,"You don't remember, Meramon?",
104,69,0,Meramon! Please keep protecting\nOutlook Mountain like you did\nbefore!,
105,21,0,Like I did before...?,
106,82,0,"Looks like the Pyocomon really\nlike you, since you've stopped\nbeing a bad Digimon.",
107,49,0,Is that so? Then I'll return to\nOutlook Mountain.,
108,59,0,Everyone! The Pyocomon said\nthey'll give us food as thanks!,
109,4,0,Yay!,
110,19,0,Piyomon saved me...,
111,45,0,She actually evolved because I was\nin danger.,
112,44,0,All right! Please hurry and escape\nthat way!,
113,13,0,You saved me!,
114,75,0,"You're scared, aren't you? Come\non, and get out of here as soon as\nyou can!",
115,16,0,Okay! Thank you!,
116,19,0,Sora! We found one!,
117,29,0,Hurry up and get out of here!,
118,19,0,Got it! I'll hurry!,
119,32,0,Sora! This little one's injured!,
120,51,0,I'm okay! I can still move! Go and\nhelp my friends!,
121,7,0,Got it!,
122,30,0,Get away before Meramon comes!,
123,16,0,"I, I'm scared...",
124,57,0,It'll be all right! Sora and I\nwill pull through somehow!,
125,7,0,Really?,
126,47,0,"Yeah, so you have to escape as\nsoon as you can!",
127,14,0,T-thank you...,
128,29,0,Why are you hiding over here?,
129,37,0,I thought it'd be safe if I hid\nhere.,
130,26,0,But *we* found you here...,
131,57,0,"Y-yeah, you did! I guess this\nplace isn't safe after all.",
132,34,0,"All right, go find the others now!",
133,27,0,This little one's sleeping.,
134,32,0,Fwaaah! H-huh? Where's everyone?,
135,31,0,Why is it in a place like this?,
136,32,0,We were playing hide-and-seek...,
137,75,0,Meramon's gone wild and he's\ncoming this way! Hurry and go join\nthe others!,
138,7,0,O-okay!,
139,38,0,"Sora! We have to get out of here,\nnow!",
140,16,0,Mimi! Calm down!,
141,17,0,Scold her harshly,
142,19,0,Speak to her calmly,
143,90,0,"If you don't pull yourself\ntogether, you're going to make\nthings worse for the rest of us!",
144,60,0,"That's easy for you to say, but\nI'm scared! I can't help it!",
145,7,0,Mimi...,
146,97,0,"We still have some time before the\nfire gets here, so just stay calm.\nEverything's gonna be okay.",
147,51,0,"Y-yeah...Yeah, it'll be all right.\nThank you, Sora.",
148,44,0,Takeru! Hurry up and get out of\nthe village!,
149,27,0,"I wanna help everyone, too!",
150,17,0,Scold him harshly,
151,19,0,Speak to him calmly,
152,55,0,"Takeru, you're the youngest, so\nyou should go on ahead!",
153,36,0,So I'm in the way because I'm a\nkid.,
154,26,0,That's not what I meant...,
155,94,0,"Takeru, you need to escape the\nvillage. I'm counting on you to \nlead the Pyocomon out of here.",
156,44,0,Got it! I'll be waiting outside\nthe village!,
157,65,0,Is that all of them? There might\nbe some who haven't escaped yet!,
