index,limit,speaker,original,translation
199,28,0,"We did it! Let's hurry, Jou!",
200,43,0,"Hey, the Tag was reacting here,\nwasn't it?!",
201,41,0,We can't go this way! The road's\nblocked!,
202,55,0,The Tag's definitely reacting to\nsomething around here!,
203,51,0,"We don't have time, so we'll have\nto take a detour!",
204,23,0,Ah! The road's blocked!,
205,53,0,The Tag's definitely reacting to\nsomething from here!,
206,45,0,"Can't be helped, we'll have to\ntake a detour!",
207,24,0,No way! It's a dead end.,
208,64,0,It's not! This wall's like the one\nwhere Taichi found his Crest.,
209,25,0,Ah! The wall...it glowed!,
210,43,0,"Just like it did with mine! Jou,\nthe Crest?",
211,15,0,It's in my Tag!,
212,32,0,We did it! We found Jou's Crest!,
213,31,0,"Let's go! Wait for me, Greymon!",
214,31,0,A wall! It's a dead end here...,
215,64,0,It's not! This wall's like the one\nwhere Taichi found his Crest.,
216,26,0,"It glowed! Jou, the Crest?",
217,15,0,It's in my Tag!,
218,32,0,We did it! We found Jou's Crest!,
219,27,0,Let's hurry back to Taichi!,
220,18,0,Greymooooooooooon!,
221,27,0,The children have returned!,
222,34,0,Greymon's gonna lose at this rate!,
223,50,0,You can win if you evolve! But\nonly if you evolve!,
224,18,0,Taichi! Watch out!,
225,65,0,Don't get in the way! This is my\nchance to get Greymon to evolve!,
226,7,0,Taichi!,
227,50,0,You can win if you evolve! But\nonly if you evolve!,
228,19,0,We're finally back!,
229,14,0,Taichi's here!,
230,7,0,Taichi!,
231,27,0,The children have returned!,
232,34,0,Greymon's gonna lose at this rate!,
233,26,0,Taichi! We'll back you up!,
234,65,0,Don't get in the way! This is my\nchance to get Greymon to evolve!,
235,18,0,Taichi! Watch out!,
236,32,0,I'm not afraid of you! Bring it!,
237,76,0,"Ah, I see trying to look cool!\nWell, I'll flatten you, just like\nyou wanted!",
238,55,0,I...I believe in you! You have to\nevolve! Greymoooooon!,
239,12,0,T-this is...,
240,16,0,What's going on?,
241,29,0,No way...that's SkullGreymon!,
242,33,0,I-is this Greymon's evolved form?,
243,31,0,Ehhhh?! My Greymon! My Network!,
244,52,0,SkullGreymon! Are you really\nGreymon's evolved form?,
245,28,0,"Snap out of it! Run, Taichi!",
246,10,0,Aaaaaaaah!,
247,34,0,We have to find a way to stop him!,
248,21,0,"Okay, let's go, guys!",
249,14,0,What happened?,
250,25,0,Did he run out of energy?,
251,30,0,He went back to being Koromon.,
252,13,0,Are you okay?,
253,69,0,"Y-yeah, but it looks like I did\nsome pretty awful things to you\nguys.",
254,25,0,I couldn't do anything...,
255,21,0,Don't worry about it.,
256,5,0,Yeah.,
257,54,0,"I just ended up disappointing you,\nI'm really sorry...",
258,50,0,No! It wasn't your fault! The one\nat fault was...!,
259,18,0,I know. It was me.,
260,28,0,T-that's not what I meant...,
261,70,0,"Before I knew it, I was getting\nall impatient because I had the\nCrest.",
262,39,0,I felt like I had to fight by\nmyself...,
263,38,0,"I'm sorry, guys. I'm sorry,\nKoromon...",
