index,limit,speaker,original,translation
106,28,0,We'll leave the rest to you!,
107,43,0,"*yawn* This castle is comfy, but\nI'm bored.",
108,9,0,Princess!,
109,17,0,"Ah, what's wrong?",
110,51,0,"If you're bored, would you like to\ndo some karaoke?",
111,28,0,I don't really feel like it.,
112,52,0,"Oh, no! I want to hear the\nprincess singing, ribbit!",
113,29,0,"Well, then...just a little...",
114,17,0,"She sang, ribbit!",
115,30,0,"It was a wonderful song, tama!",
116,7,0,Really?,
117,30,0,She's singing! We can do this!,
118,14,0,Heeeeeeeeeey!!,
119,51,0,I had a feeling you'd think up\nsomething like this!,
120,27,0,Keep them in there. Got it?,
121,8,0,Y-yes...,
122,21,0,Mimi! Open your eyes!,
123,34,0,"You're bothering the Gekomon,\ntoo!",
124,5,0,Hmph!,
125,6,0,Hey...,
126,88,0,"What happened to the kind Mimi\nthat I knew? If you're going to be\nlike this, I hate you!",
127,28,0,"Okay, then! I hate you, too!",
128,85,0,Ugh! I can't believe how\neveryone's acting. To think that\neven Palmon would say that!,
129,15,0,"Um, princess...",
130,24,0,Shut up! Leave me alone!,
131,10,0,"Yes, tama!",
132,61,0,Why does everyone want to take me\nwith them on their journey?,
133,37,0,I'm sick of all these scary\nthings...,
134,15,0,Mimi... Mimi...,
135,7,0,Mimi...,
136,11,0,So...ra...?,
137,86,0,"You already know what you're doing\nwrong, and what you should be\ndoing instead, right?",
138,12,0,I'm sorry...,
139,48,0,"So you already know what to do\nright now, right?",
140,5,0,Yeah.,
141,39,0,"Good. You really are a good girl,\nMimi.",
142,33,0,"you really are a good girl, Mimi.",
143,11,0,What's...?!,
144,7,0,Sora...,
145,7,0,Mimi...,
146,39,0,"Listen up, everyone. I'm going to\nsing.",
147,64,0,"All the Gekomon and Otamamon.\nTaichi, Jou, Agumon and Gomamon...",
148,34,0,"and Palmon... I'm sorry, everyone!",
149,7,0,Mimi...,
150,7,0,Mimi...,
151,25,0,"What do you mean, ribbit?",
152,24,0,"What's wrong, prinshess?",
153,31,0,My apologies may not be enough.,
154,56,0,But I'm aware that I've treated\neveryone horribly! So...,
155,11,0,"Sing, Mimi!",
156,38,0,I want to hear the princess's\nsinging!,
157,18,0,I want to hear it!,
158,8,0,"Me, too!",
159,7,0,Guys...,
160,9,0,Ribbit...,
161,20,0,Our lord has awoken!,
162,10,0,We did it!,
163,11,0,Hooraaaaay!,
164,52,0,"And I was sleeping so well! Who\nwoke me up, ribbit?!",
165,13,0,Aaaaaaaaaaah!,
166,12,0,Gyaaaaaaaah!,
167,33,0,What's with this?! He's terrible!,
168,46,0,We didn't know the lord was\nactually a tyrant!,
169,26,0,"Palmon, go and punish him!",
170,15,0,Leave it to me!,
171,72,0,"Gh... please forgive me, ribbit! I\nwon't go crazy twice, ribbit!\n*cough*",
172,39,0,"I won't go crazy twice, ribbit!\n*cough*",
173,30,0,"Our lord's gone quiet, ribbit!",
174,19,0,"He's fainted, tama!",
175,38,0,Go to sleep for the rest of your\nlife!,
176,10,0,Ahahaha...,
177,7,0,Hahaha!,
178,7,0,Hahaha!,
179,76,0,"The Crest of Purity has regained\nits power once again. Please,\nforgive me...",
180,23,0,That's enough from you.,
181,4,0,Hah?,
182,51,0,"In that case, I'll have to go\nvisit them in person.",
183,33,0,"You just wait, Chosen Children...",
184,63,0,"Taichi, the Digivice reaction\nisn't coming from that direction!",
185,47,0,"Taichi, we're looking for the\nrecording device!",
186,35,0,"Taichi, Mimi's room isn't that\nway!",
187,37,0,Are we *still* not at the castle\nyet?,
188,45,0,I'm sure it's just a bit farther!\nKeep going!,
189,5,0,Yeah!,
190,42,0,"Wow, it's kind of dark and damp in\nhere...",
191,27,0,Is it? I don't really mind.,
192,66,0,"Come on, let's find the recording\ndevice and hurry to Mimi's room!",
193,7,0,Y-yeah.,
194,27,0,"I thought it'd work, but...",
195,48,0,"Aaaaaaaah, are we gonna be trapped\nhere forever?",
196,36,0,Maybe... for the rest of our\nlives?!,
197,26,0,Are we going to die here?!,
198,11,0,I'm hungry.,
199,33,0,"Honestly, it's about time to eat!",
200,50,0,"Mimi's eating delicious food right\nnow, isn't she?",
201,28,0,I give up on talking to her!,
202,82,0,"It was bad enough getting to this\ncastle, but being put in jail is\nanother matter!",
203,48,0,I wonder what everyone else is\ndoing around now?,
204,55,0,I bet at least we're the only ones\nlocked up in prison.,
205,6,0,*sigh*,
