index,limit,speaker,original,translation
143,24,17,Isn't that Mimi's voice?,
144,22,243,It came from that way!,
145,13,243,What's that?!,
146,27,107,"Oh, I'll do the explainin'.",
147,50,107,You can use this to save where\nwe're at right now.,
148,44,17,Save?! You're talking as if we're\nin a game.,
149,75,107,"Savin's important, so don't forget\nto save every time ya find one of\nthese.",
150,70,63,"Also, when you go inside one of\nthese, you come out feeling\nenergized!",
151,44,63,"So if we're tired, we should come\nrest here!",
152,44,243,"So if we're tired, we should come\nrest here!",
153,14,37,*sob* Guys...!,
154,19,207,"Mimi, are you okay?",
155,13,38,Kryaaaaaagh!!,
156,45,63,"Okay! Let's fight him off! All\ntogether, now!",
157,45,163,"Okay! Let's fight him off! All\ntogether, now!",
158,45,7,"Okay! Let's fight him off! All\ntogether, now!",
159,5,173,Yeah!,
160,5,63,Poof!,
161,20,163,Poof poof poof poof!,
162,5,7,Poof!,
163,15,107,Poof poof poof!,
164,5,207,Poof!,
165,7,51,Poooof!,
166,5,151,Poof!,
167,25,38,Gryaaaah?! Kryaaaaaaaaah!,
168,25,63,Gryaaaah?! Kryaaaaaaaaah!,
169,25,163,Gryaaaah?! Kryaaaaaaaaah!,
170,11,173,Aaaaaaaagh!,
171,35,243,Koromon! No! If you keep this\nup...,
172,44,63,Let me go...we have to! We have to\nfight...!,
173,59,107,"Yeah! We've been waiting for so\nlong, just for this moment!",
174,9,63,Let's go!,
175,9,243,Koromon!!,
176,5,243,Huh?!,
177,24,37,They all transformed...!,
178,39,17,Such sudden growth...it's\nunbelievable!,
179,23,47,Tokomon! Are you okay?!,
180,17,161,"Watch me, Takeru!",
181,29,217,You won't get away with this!,
182,17,117,Prepare yourself!,
183,18,173,It's our turn now!,
184,17,61,"I can fight, too!",
185,15,17,We'll show you!,
186,19,73,"Everyone, let's go!",
187,16,243,They did it...!!,
188,7,73,Taichi!,
189,28,243,That was amazing! Great job!,
190,37,17,"Were you watching me, Sora?\nI did it!",
191,20,7,You all did so well!,
192,38,47,"You were so strong out there,\nTokomon!",
193,38,27,My palms got all sweaty from\nwatching!,
194,87,243,"But if you guys could just\ninstantly get bigger, why didn't \nyou do that to begin with?",
195,40,73,"We can't! We can't do ""that"" on\nour own!",
196,32,243,Huh? You can't what on your own?,
197,24,243,Kuwagamon's still alive!,
198,9,7,Look out!,
199,13,38,Kryaaaaaaahh!,
200,28,63,Taichi! Where are you going?,
201,43,243,Oops. I ought to check on the\nothers first.,
202,32,7,Taichi! We have to go help Mimi!,
203,56,43,"Yes...At this point in time, the\nchildren had no idea...",
204,88,43,"...that it was the beginning of\ntheir longest, and yet shortest,\nsummer vacation ever...",
