index,limit,speaker,original,translation
50,38,0,Was she hit by Vamdemon's Dead\nScream?,
51,19,0,So what if she was?,
52,9,0,...mmmfh.,
53,8,0,Lilimon?,
54,19,0,Huh? What was I...?,
55,23,0,He's not a bad Digimon!,
56,27,0,He's got a Tag and a Crest.,
57,12,0,So that's...,
58,23,0,Hikari's Tag and Crest.,
59,58,0,I want to rescue Tailmon. She's\nbeen captured by Vamdemon.,
60,38,0,Tailmon is the eighth child's\nDigimon!,
61,6,0,What?!,
62,17,0,Are you serious?!,
63,9,0,No way...,
64,26,0,Where is Hikari right now?,
65,46,0,She... she was captured and taken\nto Vamdemon.,
66,82,0,"According to Gennai, it appears\nthat the center of the barrier is\non this rooftop.",
67,58,0,"It shouldn't be long before\nVamdemon arrives there, too...",
68,15,0,"Let's go, guys!",
69,31,0,"All right, I'll lead you there!",
70,10,0,Grrrrrrrr!,
71,15,0,Gsssshaaaaaaah!,
72,10,0,Aaaaaaaah!,
73,25,0,Gh! Don't get in our way!,
74,33,0,"We're saved. Thank you, everyone!",
75,12,0,Heh heh heh!,
76,33,0,"Come on, let's hurry to the roof!",
77,37,0,"Yamato, we have to hurry to the\nroof!",
78,19,0,"Yeah, you're right.",
79,55,0,"Why did you come forward by your\nown will, little girl?",
80,34,0,Because you were hurting everyone.,
81,56,0,"Hahaha. Tailmon, why won't you\nlook at the eighth child?",
82,51,0,I don't know that girl. She's not\nthe eighth child.,
83,8,0,I see...,
84,11,0,Gyaaaaaaah!,
85,7,0,Hikari!,
86,83,0,"I see, so the eighth child's name\nis Hikari. Hikari, Tailmon...\nprepare yourselves.",
87,17,0,Stop right there!,
88,7,0,Hikari!,
89,9,0,Everyone!,
90,36,0,"Hahaha, the pesky ones have\narrived.",
91,25,0,This is no time to laugh!,
92,5,0,Guys!,
93,26,0,Sorry to keep you waiting!,
94,5,0,Mimi!,
95,16,0,Everyone's here!,
96,16,0,Everyone's here!,
97,72,0,"I won't allow you to lay a hand on\nmy sister! Hikari, take the\nDigivice!",
98,3,0,Ah!,
99,43,0,Lord Vamdemon! There's nothing to\nfear now!,
100,52,0,Good job! Now none of you will be\nable to oppose me!,
101,9,0,Haaaaaah!,
102,15,0,"Let's go, guys!",
103,15,0,Giga Destroyer!,
104,12,0,Horn Buster!,
105,12,0,Kaiser Nail!,
106,13,0,Hammer Spark!,
107,12,0,Shadow Wing!,
108,14,0,Flower Cannon!,
109,31,0,He's strong... he's too strong!,
110,24,0,Are all of you finished?,
111,46,0,"I'm your opponent, Vamdemon!\nHeaven's Knuckle!",
112,19,0,Ggghhhhh! G-ghhh...,
113,20,0,"Surrender, Vamdemon!",
114,46,0,You won't be able to defeat me\nwith just that!,
115,37,0,Traitorous scum! Don't get in my\nway!,
116,11,0,Wizarmon...,
117,20,0,Wizarmon! Don't die!,
118,22,0,"Are you okay, Tailmon?",
119,56,0,"I'm sorry, Wizarmon. For involving\nyou in all of this...",
120,76,0,"It's fine. If I hadn't met you, I\nwould have lived a life without\nmeaning...",
121,33,0,So I'm glad... to have met you...,
122,11,0,Wizarmon...,
123,12,0,Thank you...,
124,30,0,No... Wizarmon! Nooooooooooo!!,
125,12,0,Aaaaaaaargh!,
126,18,0,Hikari's Digivice!,
127,17,0,I-It huuuuuuurts!,
128,16,0,Hikari! Take it!,
129,3,0,No!,
130,27,0,Tailmon... became an angel?,
131,63,0,Vamdemon. For interfering with the\nChosen Children's mission...,
132,85,0,"For trespassing upon the real\nworld and killing my friend\nWizarmon, repent your sins!",
133,71,0,"To fill this world with darkness,\nto merge it with the Digital\nWorld...",
134,70,0,and to rule over it as its king -\nall I did was what I was born to\ndo!,
135,52,0,So you have no intention of\nrepenting for your sins?,
136,5,0,Hmph!,
137,10,0,Saint Air!,
138,25,0,Gggh! My body can't move!,
139,36,0,I can feel power flowing through\nme!,
140,37,0,Let's settle our score with\nVamdemon!,
141,14,0,"Go, Angewomon!",
142,34,0,Now! Give your power to Angewomon!,
143,17,0,Heaven's Knuckle!,
144,11,0,Holy Arrow!,
145,32,0,Stop! Ughhhhh! Aaaaaaaaaarghhh!!,
146,18,0,Vamdemon vanished!,
147,7,0,Hikari!,
148,7,0,Hikari!,
149,7,0,Hikari!,
150,11,0,We did it!!,
151,21,0,We defeated Vamdemon!,
152,34,0,So we *were* able to do it! Right?,
153,10,0,We did it!,
154,39,0,So will the world return to normal\nnow?,
155,39,0,So will the world return to normal\nnow?,
156,22,0,"What's wrong, you two?",
157,7,0,Look...,
158,5,0,What?,
159,26,0,The fog's not clearing up.,
160,6,0,What?!,
