index,limit,speaker,original,translation
138,8,255,...Moon?,
139,48,255,And there seem to be some rules\nabout this room.,
140,55,255,"""After ○ is ×, after × is □,\nafter □ is ○ again,""",
141,29,255,"""and time is irreversible""...",
142,23,255,"Did you get that, Mimi?",
143,35,255,"Not at all...what's\n""irreversible""?",
144,58,255,"It means ""unable to return back to\nwhere you were before"".",
145,29,255,Have you found anything else?,
146,44,255,I'm sorry. I'll keep analyzing it\nsome more!,
147,55,255,Hm...looks like we've got no\nchoice but to try for now.,
148,22,255,Gyaaaah! What's this?!,
149,13,255,The floor...!,
150,22,255,Mimi! What's going on?,
151,42,255,The floor started shining all of a\nsudden!,
152,50,255,The floor? It must be some\nmechanism in the ruins.,
153,45,255,Mechanism? Like a trap? Are we\ngonna be okay?,
154,51,255,Um...It's apparently a mechanism\nto trap intruders.,
155,66,255,"It doesn't look like the kind of\ntrap that inflicts damage, but...",
156,39,255,"That's a relief, but I'm still\nnervous.",
157,45,255,"Anyway, back to that hint from\nbefore! Uh...?",
158,50,255,"This room's called the ""Room of\nthe Sun and Moon"".",
159,26,255,And it's got some rules...,
160,55,255,"""After ○ is ×, after × is □,\nafter □ is ○ again,""",
161,29,255,"""and time is irreversible""...",
162,27,255,Ugh...maybe it's like this?,
163,7,255,Gyaaah!,
164,24,255,The floor turned red...!,
165,63,255,What does it mean?! Did we mess\nup? Did we do something wrong?!,
166,23,255,"Please calm down, Mimi!",
167,14,255,K-Koushirou...,
168,55,255,"Mimi, it looks like we couldn't\nget past the mechanism.",
169,11,255,So then...?,
170,65,255,"Like I said, it doesn't seem to\nhave inflicted any damage, but...",
171,58,255,It looks like there's no other\noption but to try it again.,
172,44,255,So I have another chance. That's\ncomforting.,
173,20,255,Mimi! Hang in there!,
174,26,255,Kyaaah! I messed up again.,
175,23,255,"We'll keep at it, Mimi.",
176,7,255,Hyaaah!,
177,32,255,Looks like we messed up again...,
178,63,255,"Ugh, at this rate we're gonna\nspend the rest of our lives here.",
179,28,255,Eh?! The rest of our lives?!,
180,58,255,"I'm joking! But still, we've gotta\nfigure something out...",
181,5,255,Mimi!,
182,4,255,Wha?,
183,45,255,"You did it, Mimi! You solved the\ntrap puzzle!",
184,29,255,Something's happening here...,
185,7,255,Waaaah!,
186,43,255,The mechanism released and the\ndoor opened!,
187,22,255,Now we can keep goin'!,
188,21,255,"Thank you, Koushirou!",
189,77,255,You should prepare yourself\nemotionally again. It's dangerous\nto act blindly.,
190,6,255,...hm?,
191,77,255,"You're too influenced by your\nemotions, Mimi; they might lead\nyou into a pit.",
192,32,255,Ghhhh! What's with you? So rude!,
193,45,255,I-I'm only trying to view this\nobjectively...,
194,13,255,I don't care!,
195,36,255,Koushirou...you can't just say\nthat.,
196,18,255,There we go... ah!,
197,30,255,"Bam-bada-bam! We did it, Mimi!",
198,38,255,"Amazing, Mimi! You did it on your\nown!",
199,35,255,"Haha, look, I'm the best, aren't\nI?",
200,7,255,Mimi...,
201,56,255,"Just kidding! I did it with\nKoushirou's help, after all!",
202,7,255,Mimi...,
203,28,255,"Well then, let's keep at it!",
204,10,255,Heeeeeeey!,
205,69,255,Mimi! We're gon' end up in that\ntrap again if we keep goin' that\nway!,
206,22,255,"Oh yeah, you're right.",
207,59,255,Mimi! We're gon' fall into a pit\nif we keep goin' that way!,
208,22,255,"Oh yeah, you're right.",
209,33,255,Intruders are invading the ruins!,
210,15,255,Mimi! Tentomon!,
211,24,255,What's wrong? Koushirou!,
212,70,255,Watch out! There's a signal\nshowing a Digimon approaching from\nbehind!,
213,24,255,No waaaaaay! Kyaaaaaah!!,
214,11,255,Run for it!,
215,13,255,Heeeeeeeeelp!,
216,20,255,Kyaaaaaaaaaaaaaaah!!,
217,12,255,Mimi! Mimi!!,
218,13,255,Mimi!...Mimi!,
219,24,255,Huh? Where's Centarumon?,
220,71,255,"What're you saying? Come on, we\ngotta get back to Koushirou and\nPalmon!",
221,30,255,Did I just have a weird dream?,
222,33,255,This is bad! We're at a dead end!,
223,11,255,N-no way...,
224,24,255,Eliminate the intruders!,
225,12,255,A dead end?!,
226,34,255,My life's flashin' before my eyes!,
227,28,255,No way! We're giving up now?,
228,41,255,"There's no way out, and I can't\nevolve...",
229,19,255,Don't be so stingy!,
230,58,255,It's not my fault! I can't evolve\nif Koushirou ain't here!,
231,19,255,Huh? An earthquake?,
232,5,255,Mimi!,
233,16,255,Mimi! Over here!,
234,18,255,Koushirou! Palmon!,
235,19,255,"Both of you, hurry!",
236,5,255,Okay!,
237,59,255,It's dangerous in there! We have\nto escape from Centarumon!,
238,22,255,Eliminate...intruders!,
239,23,255,"Leave this to us, Mimi!",
240,22,255,"And I can evolve, too!",
241,32,255,Centarumon's black gear is gone!,
242,23,255,Why am I doing this...?,
243,31,255,Looks like he's back to normal.,
244,31,0,Looks like he's back to normal.,
245,42,255,Those things! Those things you're\nholding!,
246,52,255,There's something I want to show\nyou. Come this way.,
247,73,255,"This is the holy device, the\n""Digivice"". I have long protected\nits ruins.",
248,18,255,The holy device...,
249,16,255,...the Digivice?,
250,95,255,That is the holy Digivice of\nlegend. It brings light to this\nworld and drives out the darkness.,
251,76,255,"I don't really understand, but\nyou're saying it's good to have\nthese, right?",
252,20,255,Kill...the children!,
253,11,255,...Leomon?!,
254,6,255,Aaaah!,
255,41,255,Those who interfere with our\nobjective...,
256,34,255,"Leomon! It's happened to you, too!",
257,20,255,Kill...the children!,
258,78,255,"It ""brings light and drives out\nthe darkness""...The Digivice.\nThat's it! Mimi!",
259,8,255,Huh? Me?,
260,9,255,Ughhhhh!!,
261,28,255,He's gone...did he run away?,
262,37,255,Is this the power of the holy\ndevice?,
263,41,255,"We survived, but I'm still pretty\nhungry.",
264,61,255,"Centarumon, do you know how to\nstop the gears in these ruins?",
265,54,255,"No, there is nothing I can do\nagainst this dark power.",
266,63,255,Looks like I really do have no\nchoice but to analyze this data.,
267,54,255,"Ugh, we're gonna end up waiting a\nmillion years! Hyah!",
268,4,255,Ah!!,
269,38,255,The island is moving! It's going\nback!,
270,4,255,See?,
271,50,255,I guess sometimes you won't know\nif you don't try.,
272,35,255,"But more importantly, I'm\nstarving!",
273,13,255,First failure,
274,14,255,Second failure,
275,13,255,Third failure,
276,36,255,"Won't work anymore, clear\nobligation",
277,25,255,Cleared on the first time,
278,20,255,Did we stop falling?,
279,25,255,My heart was in a rush...,
280,24,255,Mi...m...a...yo...kay...,
281,29,255,Kyaaaaah! What's that voice?!,
282,63,255,"I can't see nothin', but I hear\nsomethin'. Could it be a ghost?",
283,50,255,"No, no, no, stop that! Who are\nyou? Say something!",
284,35,255,"...Mi...! Mimi! It's me,\nKoushirou!",
285,11,255,Koushirou?!,
286,57,255,"Thank goodness, are you safe?\nTentomon too, are you okay?",
287,11,255,We're fine!,
288,53,255,What are you talking about? The\nproblem is this pile!,
289,81,255,I've decrypted the equipment\nin these ruins. You can think\nof them like speakers.,
290,3,255,Hm?,
291,33,255,"Mimi, I'm here too! Are you okay?",
292,39,255,"You too, Palmon! We're fine! Rest\neasy!",
293,13,255,By the way...,
294,45,255,It seems like you two\nhave fallen into a pit.,
295,70,255,"If you want to find the right way,\nyou need the crest of another\nroom.",
296,49,255,"Ah, we're finally safe. We cleared\nthat pit area.",
297,6,255,Ehhh?!,
298,31,255,Y-you cleared that on your own?,
299,32,255,Something like that. No problem!,
300,23,255,Mimi! That was amazing!,
301,24,255,That really was amazing.,
302,36,255,"Still, be careful as you keep\ngoing.",
303,65,255,"I'll continue investigating, I\nwant to help you as much as I can.",
