index,limit,speaker,original,translation
245,53,0,Vikemon! Gomamon's finally reached\nhis Ultimate form!,
246,38,0,The seal on Apocalymon's door!\nIt's...,
247,36,0,MetalSeadramon's seal\ndisappeared...,
248,13,0,Ghhhhhaaah...,
249,17,0,It's Pinocchimon!,
250,17,0,It's Pinocchimon!,
251,83,0,"Taichi, let Patamon and I take\ncare of him! We'll show you how\nstrong we've become!",
252,70,0,Takeru! So this is your hope...\nThere's power flowing through my\nbody!,
253,38,0,There's power flowing through my\nbody!,
254,44,0,"Seraphimon! We'll always be\ntogether, right?",
255,38,0,The seal on Apocalymon's door!\nIt's...,
256,33,0,Pinocchimon's seal disappeared...,
257,16,0,Ghhhhagggahhh...,
258,17,0,It's Mugendramon!,
259,17,0,It's Mugendramon!,
260,91,0,"Taichi, please leave this to me\nand Tentomon! We won't lose to any\nkind of machine Digimon!",
261,64,0,This here's Koushirou's\nKnowledge... It's flowin' into my\nheart!,
262,27,0,It's flowin' into my heart!,
263,53,0,HerakleKabuterimon! Let's continue\nfighting together!,
264,38,0,The seal on Apocalymon's door!\nIt's...,
265,33,0,Mugendramon's seal disappeared...,
266,13,0,Ghhhhoaaah...,
267,12,0,It's Piemon!,
268,12,0,It's Piemon!,
269,69,0,"Taichi, Piyomon and I will take\ncare of this! We'll protect\neveryone!",
270,56,0,So this is Sora's love... I can\nfeel all of your warmth!,
271,30,0,I can feel all of your warmth!,
272,31,0,Hououmon! Let's fight together!,
273,38,0,The seal on Apocalymon's door!\nIt's...,
274,28,0,Piemon's seal disappeared...,
275,31,0,All the seals have disappeared.,
276,42,0,Great! Now Apocalymon's the only\none left!,
277,52,0,How many times will you continue\nto stand in my way?,
278,55,0,"All we have to do is defeat you,\nand it'll all be over!",
279,68,0,"We'll all save the real world and\nthe Digimon world, no matter what!",
280,17,0,Prepare yourself!,
281,34,0,Hahaha... do you think you've won?,
282,37,0,It doesn't matter how strong you\nare!,
283,52,0,"Is that so? We may fall, but we\nwon't do it alone...",
284,38,0,We'll take you and this world with\nus!,
285,6,0,What?!,
286,61,0,Watch as I use my ultimate\ntechnique... Grand Death Big Bang!,
287,19,0,He blew himself up!,
288,16,0,Is this the end?,
289,9,0,Nooooooo!,
290,17,0,It's not the end!,
291,16,0,It will not end!,
292,20,0,We won't let it end!,
293,32,0,There's no way we'll let it end!,
294,11,0,Not at all!,
295,10,0,Because...,
296,10,0,Because...,
297,10,0,We have...,
298,27,0,...tomorrow waiting for us!,
299,11,0,What was...,
300,8,0,...that?,
301,31,0,What happened to the explosion?,
302,40,0,The power of the Digivices\ncontained it!,
303,13,0,So... we won?,
304,14,0,Seems like it!,
305,42,0,So then... the destruction of the\nworld...,
306,18,0,...Did we stop it?,
307,5,0,Yeah!,
308,10,0,Heeeeeeey!,
309,11,0,You did it!,
310,15,0,"Yes, we did it.",
311,40,0,"Man, you guys are really somethin'\nelse!",
312,13,0,You think so?,
313,17,0,"Truly, thank you.",
314,45,0,"Oh, there's nothing to really\nthank us for...",
