index,limit,speaker,original,translation
78,23,0,Is that... a beach hut?,
79,30,0,Why is there a beach hut here?,
80,27,0,Maybe they'll have noodles!,
81,14,0,Or curry rice!,
82,22,0,Let's go check it out!,
83,14,0,Wait a minute!,
84,18,0,"What's wrong, Jou?",
85,17,0,"Well, you know...",
86,31,0,Isn't this a little suspicious?,
87,35,0,It's totally a trap! I'm not going!,
88,73,0,"What do you mean? We're checking\nit out *because* it's suspicious,\nright?",
89,76,0,"While you're talking about all\nthat, we're gonna eat all the food\nthey have!",
90,32,0,"I'm starving, too... sorry, Jou.",
91,21,0,Aren't you going too?,
92,58,0,"I want to, but... I can't just go\nafter I said all that...",
93,28,0,What are you talking about?!,
94,44,0,"We have to hurry, or they'll eat\neverything!",
95,31,0,"Don't worry about it, let's go!",
96,21,0,Ah! What's going on?!,
97,23,0,The door isn't opening!,
98,52,0,"Hahaha! This isn't just any old\nbeach hut, you know.",
99,13,0,What?! Who...,
100,62,0,"This place sucks energy out from\nyou, making it your deathbed!",
101,31,0,I feel like I'm losing power...,
102,7,0,Aaaaah!,
103,14,0,Gyaaaaaaaaaah!,
104,56,0,"I did it, I did it! I collected\nall the Chosen Children!",
105,23,0,So it was all a trap...,
106,19,0,"Guys, are you okay?",
107,37,0,I'll take your energy while I'm\nhere!,
108,33,0,We've got no choice but to fight!,
109,14,0,"Let's go, Jou!",
110,23,0,Anomalocarimooooooon...,
111,30,0,Looks like we knocked him out!,
112,56,0,"All right, let's save everyone\nwhile we have the chance!",
113,13,0,Taichi! Guys!,
114,22,0,"Y-You saved us, Jou...",
115,68,0,"When he started taking away our\nenergy, we were gonna be done\nfor...",
116,66,0,"Sorry, Jou, this wouldn't have\nhappened if we'd listened to\nyou...",
117,84,0,"It's my fault, really. I should\nhave been more emphatic about\nholding you guys back.",
118,6,0,Jou...,
119,9,0,Heehee...,
120,47,0,Whaaaaat?! You're not gonna eat\nthe curry rice?,
121,76,0,"We're just gonna pop in for a bit,\nright, Jou? You're worrying way\ntoo much.",
122,100,0,"I have, up until now, and it's\nbeen for the better! But now's not\nthe time to be arguing about that!",
123,24,0,"You might be right, Jou.",
124,9,0,Taichi...,
125,31,0,Let's be a little more careful.,
126,36,0,"Hey, Jou, you got your point\nacross!",
127,5,0,Yeah!,
128,94,0,You've been rambling on and on\nabout this for way too long! Hurry\nup and get in the beach hut!,
129,13,0,Ah! That's...,
130,44,0,He must be one of the Dark\nMasters' minions!,
131,39,0,So the beach hut was a trap after\nall?!,
132,77,0,"Now that it's come to this, I'll\nhave to take your energy after I\ndefeat you!",
133,14,0,"Let's go, Jou!",
134,26,0,Yeah! I'm counting on you!,
135,26,0,We should be thanking Jou.,
136,65,0,"Yeah, Jou's always the one with\nthe straightest head around here.",
137,39,0,Haha... you guys are embarrassing\nme...,
138,85,0,"But from now on, the Dark Masters\nwill be trying all sorts of funny\nstuff against us.",
139,33,0,Yeah. We need to brace ourselves.,
140,21,0,So what do we do now?,
141,84,0,"The only thing we can do is run...\nbut at this rate, we won't be a\nmatch for them...",
142,20,0,This is a problem...,
143,26,0,Everyone! There's trouble!,
144,7,0,Whamon!,
145,30,0,Woooooooow! It's been a while!,
146,54,0,"Hurry, everyone!\nMetalSeadramon will be\narriving soon.",
147,6,0,What?!,
148,21,0,Let's go with Whamon.,
149,40,0,"Yeah, that's the only thing we can\ndo...",
150,21,0,Tch! They got away...,
151,61,0,I saw Whamon's silhouette. They\nprobably fled into the sea...,
152,78,0,The Chosen Children and the\nDigimon... They can't flee from\nme into the sea...,
153,27,0,Sheeeeeeeeellmooooooooooon!,
154,15,0,Shellllllllll!!,
155,41,0,"Hey, Taichi. Shouldn't we rest for\na bit?",
156,50,0,"Huh? Yeah, but if we do, the Dark\nMasters might...",
157,57,0,"Sora's right, Taichi. It should be\nfine if we rest a bit.",
158,19,0,"Yeah, you're right.",
159,29,0,"Hey, hey. Where are we going?",
160,41,0,We're not going anywhere in\nparticular...,
161,31,0,"Taichi, shouldn't we get going?",
162,26,0,"Man, I'm tired of waiting.",
163,9,0,Taichi...,
164,9,0,Let's go.,
165,36,0,Maybe we should rest a bit longer...,
166,34,0,This isn't the time to be resting!,
