index,limit,speaker,original,translation
92,44,0,So what should I do with the\nroster I found?,
93,68,0,There's a high possibility that\nthe eighth child's name is in\nthere.,
94,74,0,Please call each of them and ask\nthem if they were in Shibaura last\nnight.,
95,97,0,I have summer classes starting\ntomorrow. I'll take care of the\nphone calls as soon as possible...,
96,60,0,"But let me stay home, instead of\ngoing out to look for them.",
97,21,0,"That's not fair, Jou!",
98,43,0,I-I can't help it! I've got\nentrance exams!,
99,88,0,"Okay, then I'll give you my share\nas well. Here's the directory for\nWakaba Kindergarten.",
100,66,0,Good idea! Here's the roster for\nFourth Elementary. Do a good job!,
101,49,0,It may be better to leave this all\nto one person.,
102,48,0,"Sounds like a plan. I'll leave\nthis to you, Jou.",
103,31,0,"Hey, hey...Taichi, not you too?",
104,56,0,Don't worry! I'm not gonna make\nother people do my work.,
105,23,0,You're such a nice guy!,
106,51,0,I bet he actually just couldn't\nfind his directory.,
107,47,0,Okay! Let's split up and find the\neighth child!,
108,20,0,"Good luck, everyone.",
109,34,0,"Ugh... Okay then, good luck, guys.",
110,28,0,"Let's look together, Takeru.",
111,31,0,"Okay! I'll go with you, Yamato!",
112,52,0,"Mimi, let's go search for the\neighth child together.",
113,11,0,Okaaaaaaay!,
114,29,0,"Where are you going, Tailmon?",
115,58,0,"To search for the eighth child.\nThat's our mission, right?",
116,60,0,"Trying to take all the credit,\nhuh? You're always like that.",
117,6,0,What?!,
118,100,0,I'm the one who found the clue to \nthe eighth child! So I get to \nsearch this place! It's only fair!,
119,64,0,You think the eighth child is\nalways going to stay in one place?,
120,66,0,"If you think they've moved, then\ngo look somewhere else! Hahahaha!",
121,74,0,Hmph! You're just a little bat\nwho's always trying to kiss up to\nVamdemon!,
122,89,0,"(Even when I was still in my Child\nform, Plotmon, Vamdemon always\nworked me to the bone.)",
123,52,0,"(And if anything went wrong, he\nwould beat me up...)",
124,77,0,"(Because he doesn't like my\neyes... I was born with them, I\ncan't help it...)",
125,51,0,(Born... I don't even remember\nwhere I was born...),
126,46,0,(or what I was doing before I met\nVamdemon...),
127,10,0,Tailmon...,
128,3,0,Ah!,
129,25,0,Reminiscing on old times?,
130,11,0,Wizarmon...,
131,60,0,Didn't I tell you not to read my\nmind without my permission?,
132,30,0,"I apologize, I didn't mean to.",
133,44,0,I'm going to go look for the\neighth child...,
134,49,0,How are we supposed to look for\nthe eighth child?,
135,67,0,"For now, we should ask people if\nthey've ever lived in Hikarigaoka.",
136,31,0,That sounds like a lot of work.,
137,18,0,~30 minutes later~,
138,79,0,"Ah! There's a fast food joint over\nthere! Sora, why don't we rest up\nfor a bit?",
139,37,0,"We have to take this seriously,\nMimi.",
140,7,0,Hmph...,
141,26,0,~After another 30 minutes~,
142,54,0,"Why do I have to do this? We just\ngot home, and yet...",
143,31,0,"Sora, let's take a short break.",
144,25,0,"Can't be helped, I guess.",
145,66,0,Last night I was in a room with a\nfluffy bed and air conditioning!,
146,35,0,"It's really great, being at\nhome...",
147,29,0,And the food was delicious...,
148,81,0,"Yeah, yeah! It was the first time\nI ever thought Mama's cooking was\nso delicious.",
149,86,0,"The food at Sora's house was\ndelicious, too. Sora's mom seems\nlike a very nice person.",
150,61,0,"You think so? Thanks... Anyway,\nback to work, back to work...",
151,60,0,"Sora, why don't we go someplace\nwhere lots of people gather?",
152,28,0,Where lots of people gather?,
153,75,0,Mmmmm! It's so nice and cool! I\nlove being in places with air\nconditioning!,
154,44,0,I *thought* you'd have an ulterior\nmotive...,
155,37,0,Woooow! This place is really\ncrowded.,
156,51,0,"That's because it's a tourist\nattraction, you know.",
157,42,0,"Hey, Sora, your house is over\nhere, right?",
158,35,0,Yeah. This is the world we live\nin.,
159,25,0,"Mimi, isn't it a bit hot?",
160,66,0,Yeah. Maybe the air conditioning\ndoesn't work as well around here?,
161,30,0,Is the air conditioner broken?,
162,13,0,Aaaaaaaaaaah!,
163,12,0,Gyaaaaaaaah!,
164,15,0,It's a Digimon!,
165,16,0,RAAAAAAAAAAARGH!,
166,5,0,Sora!,
167,44,0,"The only thing we can do is fight\nhim, Mimi!",
168,10,0,We did it!,
169,55,0,Whew. We managed to make it out of\nthat one... somehow.,
170,77,0,"But to think he'd appear in a\ntourist attraction, with so many\npeople around.",
171,46,0,Let's hurry. We have to find the\neighth child.,
172,25,0,They're a peaceful lot...,
173,44,0,"Miko! Where are you, Miko? Where\nare you...?",
174,24,0,Are you Agumon's friend?,
175,9,0,"Ah, wait!",
176,61,0,How did she know about Agumon?\nCould she be the eighth child?,
177,75,0,(I really don't think she's a\nnormal kid. Best to just get rid\nof her now.),
178,15,0,It's you again!,
179,9,0,C'mere...,
180,30,0,Are you gonna come back again?,
181,56,0,There isn't enough evidence that\nshe's the eighth child.,
182,49,0,But why? That child... why do I\nget this feeling?,
183,35,0,I wonder if Jou's coming after all.,
184,32,0,We should wait for him together.,
