index,limit,speaker,original,translation
165,42,255,"Okay, first things first! Let's go\ninside.",
166,18,255,We have to escape!,
167,38,255,"Right now, we have to get out of\nhere!",
168,40,255,Leave these guys to us! Go after\nPiemon!,
169,36,255,We can't do anything by\nourselves...,
170,31,255,"Get a hold of yourself, Hikari.",
171,22,255,"Don't give up, Hikari.",
172,26,255,Let's go as far as we can!,
173,13,255,But Taichi...,
174,22,255,We have to keep going!,
175,21,255,Taichi... Everyone...,
176,75,255,"If we give up, there'll be nobody\nto help Taichi and Yamato and the\nothers!",
177,9,255,Takeru...,
178,49,255,Don't give up until the very end!\nKeep believing!,
179,41,255,You're right... we have to keep\nfighting!,
