index,limit,speaker,original,translation
151,51,255,"No, don't! If you whack him, he'll\nbreak even more!",
152,8,255,B-but...,
153,68,255,Honestly! Don't you remember how\nyou almost broke Koushiro's\nlaptop?,
154,33,255,Can't you have a little prudence?,
155,34,255,"Yes, we should wake him up gently.",
156,58,255,But what if he suddenly attacks as\nsoon as we wake him up?,
157,34,255,"Why are you worrying so much, Jou?",
158,32,255,I have a bad feeling about this.,
159,70,255,"Yeah! If we're reckless and bang\non him, we don't know what'll\nhappen!",
160,52,255,But how long are we gonna have to\nstand around here?,
161,12,255,"Yeah, but...",
162,41,255,"Well, we'll keep watching for a\nbit more.",
163,7,255,Really?,
164,65,255,"Yeah, nothing's happening. Guess\njust watching won't do anything.",
165,32,255,"Okay, I'm gonna try hitting him!",
166,18,255,A-are you serious?,
167,23,255,I'm worried about this.,
168,46,255,Don't wake him up violently!\nYou'll scare him.,
169,26,255,"Anyway, let's wake him up.",
170,24,255,Are you sure about this?,
171,31,255,"It'll be fine. Okay, here goes!",
172,54,255,"Hey, Taichi! How long are we going\nto keep doing this?",
173,22,255,"Yamato, don't get mad!",
174,72,255,"Yeah! I mean, I get the feeling of\nnot wanting to get up in the\nmorning.",
175,51,255,"Well, let's just keep watching for\na little longer.",
176,32,255,Taichi! Andromon started moving!,
177,12,255,...DETECTED!,
178,47,255,"Oh! He talked! What does he mean\nby ""detected""?",
179,19,255,INTRUDERS DETECTED!,
180,10,255,Uwaaaaahh!,
181,46,255,Agumon! Didn't you say he was a\ngood Digimon?!,
182,20,255,He's supposed to be!,
183,16,255,"Guys, ruuuuuun!!",
184,12,255,This is...!!,
185,46,255,What's this pattern on this side\nof the walls?,
186,24,255,It's a computer program.,
187,26,255,"Koushirou, what'cha doing?",
188,73,255,"I'm trying to analyze this\nprogram. At last, my computer gets\nsome use...",
189,36,255,"Koushirou, your face is full'a\nlife!",
190,89,255,"It's because I can finally solve\nsome mysteries. Where we are now,\nwhat you all are, etc.",
191,49,255,Huh. I'm not real interested in\nthat kinda thing.,
192,7,255,Really?,
193,75,255,"Hey Koushirou, is there somethin'\n'bout yourself that you're\ninterested in?",
194,54,255,"Hey, dear. When are we going to\ntell him the truth...?",
195,87,255,"A little longer. Let's wait a\nlittle longer. If we tell\nKoushirou now, it'll shock him.",
196,37,255,"Hey, Koushirou! Koushirou, over\nhere!",
197,13,255,W-what is it?,
198,46,255,There's somethin' weird on ya\ncomputer screen!,
199,44,255,The text on the screen is moving\non its own!,
200,44,0,The text on the screen is moving\non its own!,
201,24,255,Koushirou! The Digivice!,
202,22,255,"It's lighting up, too!",
203,61,255,"Atchaaah! Ow ow ow ow ow ow! Hey,\nmy whole body's burnin' up!",
204,62,255,Tentomon! Are you okay?\nMaybe it's because of this\nprogram...?,
205,41,255,How'd it go? Did you figure\nanything out?,
206,79,255,"Yes! I'll tell you the details\nlater. For now, let's meet up\nagain with Taichi.",
207,80,255,"We were worried! You didn't come\nout for a while. Anyway, did you\nfind anything?",
208,79,255,"Yes! I'll tell you the details\nlater. For now, let's meet up\nagain with Taichi.",
209,29,255,"Heeeeey! Koushirou, everyone!",
210,7,255,Taichi!,
211,38,255,Looks like everyone's doing just\nfine!,
212,50,255,More than fine! I've discovered\nsomething amazing!,
213,27,255,"What'd you find, Koushirou?",
214,48,255,This factory is a program that\ngenerates energy.,
215,23,255,So what does that mean?,
216,69,255,Things like programs and data in\nthis world are not just\ninformation.,
217,47,255,Digital data also manifests in a\nconcrete form.,
218,32,255,"...? That's ""something amazing""?",
219,57,255,"Taichi! If we stay here and chat,\nAndromon will catch us!",
220,58,255,"That's right! Right now, we've\ngotta worry about Andromon!",
221,9,255,Andromon?,
222,66,255,"We found a Digimon called Andromon\ndeep inside the factory, but...",
223,24,255,He suddenly attacked us!,
224,32,255,Hurry up and get away from here!,
225,9,255,Let's go!,
226,49,255,Koushirou! Andromon's coming from\nthat direction!,
227,35,255,Is that so? Let's go the other\nway.,
228,31,255,"Darn it, he's chasing us again!",
229,23,255,Let's hurry up and run!,
230,53,255,T-this is bad! How are we gonna\nescape from the roof?,
231,44,255,It'll be all right. Let's turn\nback for now.,
232,19,255,INTRUDERS CAPTURED!,
233,26,255,Uh-oh! He caught up to us!,
234,32,255,"In that case, it's our turn now!",
235,19,255,"Get back, everyone!",
236,13,255,Spiral Sword!,
237,8,255,Uwaaaah!,
238,7,255,Gwaaah!,
239,57,255,"His power, speed, everything's a\nlevel above our Digimon!",
240,31,255,How are we supposed to win now?,
241,25,255,"Garurumon, hang in there!",
242,23,255,"You can do it, Greymon!",
243,10,255,Koushirou!,
244,45,255,Is it okay if I try the program\nfrom earlier?,
245,5,255,Yeah!,
246,12,255,All right...,
247,13,255,Here it goes!,
248,34,255,Whoaaaaa! I feel some kinda power!,
249,31,255,Are you all right? Tentomon...!,
250,10,255,It worked!,
251,18,255,Tentomon evolved?!,
252,19,255,Another black gear!,
253,15,255,It disappeared!,
254,25,255,The evil power is gone...,
255,47,255,It seems that he's returned to his\nnormal self.,
256,71,255,I believe this happened because of\nthe black gear that entered my\nbody.,
257,54,255,Don't worry about it. Guess it was\nsome kind of error.,
258,96,255,"As my thanks for helping me, I\nwill tell you the way out. Leave \nthrough the underground sewers.",
259,17,255,"Thanks, Andromon!",
260,74,255,"I wish you luck, and I hope that\nyou will be able to return to your\nworld.",
261,50,255,Isn't this the entrance to the\nunderground sewers?,
262,32,255,"Of course it is! Okay, let's go!",
263,30,255,"Hey, what's wrong, Koushirou?!",
264,49,255,T-this is...My computer's doing\nthings by itself!,
265,6,255,Uwaah!,
266,18,255,W-what's going on?,
267,28,255,My body's being pulled away!,
268,30,255,"Everyone, grab onto something!",
269,27,255,It's not working. Whoaaaaa!,
270,23,255,"Ugh, oof...uhhhhn...ah!",
271,20,255,Guys! Where are you?,
272,7,255,Taichi!,
273,13,255,Agumon! Guys!,
274,48,255,"Looks like everyone's here, and\ndoing just fine.",
275,16,255,Where are we...?,
276,13,255,I don't know.,
277,68,255,"At the very least, it doesn't look\nlike we've returned to our world.",
278,11,255,They're...!,
279,60,255,Digimon! We seem to still be in\nthe Digimon world after all.,
280,37,255,There's something weird about\nthis...,
281,36,255,We're completely lost for the\nwoods.,
282,54,255,I don't wanna be trapped here for\nthe rest of my life!,
283,19,255,"Taichi, over there!",
284,32,255,A light! Maybe it's our way out!,
285,18,255,Let's take a look!,
286,15,255,W-we're back...,
287,52,255,The sewer entrance! We did it! We\nmanaged to escape!,
288,28,255,"What was that place, anyway?",
289,68,255,It might be a place that comes\nfrom this world's spatial\ndistortion.,
290,41,255,This world really has all kinds of\nstuff.,
291,49,255,"You know, I want to go back there\nagain sometime.",
292,9,255,Huh? Why?,
293,77,255,There are Digimon opponents over\nthere. I think they'll be good for\ntraining!,
294,54,255,"If we get stronger, we'll be able\nto protect you guys!",
295,32,255,I'll do my best to protect Sora!,
296,7,255,Me too!,
297,37,255,I wanna explore that place some\nmore!,
298,46,255,Huh? Someone here's being a bit\ntrigger-happy.,
299,24,255,"What about you, Patamon?",
300,63,255,"I'm a little scared, but if I'm\nwith you, Takeru, I'll be fine!",
301,63,255,"Well, anyway, let's get back to\nwhat we were doing and push on!",
302,17,255,What Taichi said!,
303,37,255,We'll discuss that other place\nlater.,
304,15,255,"Okay, let's go!",
305,63,255,"Sora, I wanna ask everyone about\nwhere we should go after this.",
306,63,255,"Hey, Sora! I see a push cart over\nthere! Let's go play with it!",
307,32,255,"Hold on, Piyomon! Don't pull me!",
308,12,255,Help her out,
309,26,255,But I wanted to ask you...,
310,33,255,"Sora, I'll be Piyomon's playmate.",
311,57,255,Don't worry about it! I'm the one\nshe wants to play with.,
312,7,255,Really?,
313,54,255,"But weirdly enough, it's starting\nto get kind of cute.",
314,31,255,Maybe it's...maternal instinct?,
315,73,255,"Maternal instinct? Maybe... but\nI'm still in elementary school,\nyou know!",
316,12,255,I-I'm sorry!,
317,17,255,"Haha, I'm joking.",
318,44,255,Piyomon seems to be just a little\nselfish...,
319,67,255,"She can't help it, she tends to\nget lonely more easily than\nothers.",
320,69,255,"But if you keep coddling her like\nthis, it's only going to get\nworse.",
321,72,255,"Thanks for the concern. But it\nhasn't become a huge problem yet,\nhas it?",
322,42,255,Piyomon's very upfront about her\nfeelings.,
323,34,255,Can you watch TV on that computer?,
324,64,255,"I don't have a TV tuner, and I\ndon't know how we'd get a signal.",
325,68,255,Then it can't do anything! It's\njust an annoyance to the rest of\nus.,
326,24,255,It can use the Internet!,
327,33,255,You can use it to view databases.,
328,64,255,You can obtain all kinds of\ninformation from all over the\nworld.,
329,25,255,"So, can you do that here?",
330,30,255,"No. I can't do it here, but...",
331,4,255,See?,
332,31,255,You can view databases with it.,
333,27,255,But what good does that do?,
334,71,255,I can use the data I have here on\nDigimon if there's ever an\nemergency.,
335,24,255,Huh! That's pretty cool!,
336,40,255,I don't really know much about\nmachines.,
337,92,255,This place is bigger than I\nthought and it's hard to find\nanything. My muscles are all sore.,
338,31,255,A bath would warm your muscles.,
339,7,255,Me too.,
340,71,255,"You're right, but...I don't see\nanything resembling a bath around\nhere.",
341,26,255,"See, of course they would!",
342,32,255,We've been walking all this way.,
343,51,255,"We got through a jungle, we got\nthrough a desert...",
344,81,255,We haven't slept in twelve hours.\nIt'd be great if we could find a\nbed somewhere.,
345,37,255,Who on earth would make this\nfactory?,
346,18,255,Perhaps Digimon...,
347,17,255,Perhaps humans...,
348,55,255,It may be Digimon. We have yet to\nsee any other humans.,
349,65,255,That's true. It's pretty unlikely\nthat any other humans are here.,
350,80,255,Looks like we agree on that. I\nthought I was the only one who\nthought like this.,
351,69,255,It must be humans. It's similar to\nthe factories we're familiar with.,
352,46,255,But we haven't seen any humans\nlike us so far.,
353,19,255,"That's true, but...",
354,45,255,"This factory has no one in it,\nit's creepy...",
355,79,255,"You boys seem to like machines.\nYou don't ever seem to get tired\nof it, do you?",
356,12,255,I suppose...,
357,93,255,"But you wouldn't get tired no \nmatter how many clothes and \naccessories you looked at, right?",
358,29,255,"Well, you have a point there!",
359,60,255,"Koushirou, lemme borrow your\ncomputer! I wanna play with it.",
360,34,255,I can't lend this computer to you!,
361,34,255,"Well, if it's just for a little...",
362,7,255,Why...?,
363,95,255,"People have important things that\nthey can't let other people\nborrow; for me, it's my computer.",
364,79,255,"For instance, if I asked you to\nlend me Patamon, I think you would\nrefuse, too.",
365,42,255,You're right! I wouldn't lend you\nPatamon.,
366,27,255,"Anyway, that's what I mean.",
367,24,255,"I understand, Koushirou!",
368,38,255,Yaaaay! Let me try pushing this!\nBoop!,
369,47,255,Ah! Please don't do that! Don't be\nso reckless!,
370,61,255,"You don't want to me to have it\nafter all, do you, Koushirou?",
371,92,255,"This is precision machinery, so if\nyou don't handle it carefully, I\ncan't let you borrow it.",
372,32,255,"Oh, I see. I'm sorry, Koushirou.",
373,46,255,"There are a lot of machines here,\nbut no toys.",
374,76,255,"To be honest, I'm not sure if it's\na good idea to be splitting up\nlike this.",
375,18,255,Answer confidently,
376,16,255,Answer carefully,
377,65,255,"But with a factory of this size,\nit's more efficient to split up.",
378,83,255,"Koushirou, you're starting to talk\nlike Taichi. Are you starting to\ntake after him?",
379,5,255,Am I?,
380,67,255,That may be true. There's\nincreased risk when we encounter\nenemies.,
381,43,255,"Ah, I'm sorry! I'm not trying to\nblame you!",
382,84,255,"It's fine, it's a bad habit of\nmine to constantly think about\nmaximizing efficiency.",
383,45,255,"But sometimes, that's a helpful\nway to think.",
384,16,255,"Thank you, Sora.",
385,43,255,I wonder if Taichi and the others\nare okay.,
386,35,255,Who do you think made this\nfactory?,
387,14,255,Maybe Digimon?,
388,13,255,Maybe humans?,
389,53,255,It might be Digimon. We haven't\nmet any other humans.,
390,44,255,Really? How would Digimon make\nthis factory?,
391,7,255,Well...,
392,81,255,It surely must be humans. It's\nvery similar to the factories\nwe're familiar with.,
393,50,255,Of course! There should definitely\nbe humans here!,
394,33,255,There's got to be humans here...!,
395,59,255,Hm? Aren't Koushirou and the\nothers checking out that area?,
396,49,255,"Oops, we're supposed to check out\nthe other side.",
397,26,255,Hm? Are we going this way?,
398,51,255,"Oh, wait, we're supposed to look\nat the right side.",
399,28,255,"So, what'll we do from here?",
400,66,255,"Taichi and the others have gone\nahead, so let's head back for now.",
